id	idolId	name	evolutionName	rarity	attribute	type	appeal	stamina	technique	skillId	skillTitle	skillFields	conditionFields	personalSkillIds	skillFields1	conditionFields1	skillFields2	conditionFields2
336	chika	そーっと、そーっと……	未体験HORIZON	SR	elegant	sp	4141	4732	5916	spGaugeGainUp_probability_everyone	なんだかドキドキするね	2,10.5	30	techniquePlus_passive_myself,spGaugeGainUp_acSuccess_everyone	7		3,8	100
337	nozomi	ウチのこと見てくれないの？	運命の導き手	UR	natural	sp	11066	6639	13912	spGaugeGainUp_probability_sameAttribute	結ばれているかもね	5,32	33	techniquePlus_passive_sameAttribute,spSkillUp_acSuccess_none	5.2		appeal,7.5	100
338	rina	今日、楽しかったから……	ココロ・サイエンス	UR	active	guard	8087	14619	8397	shieldGain_probability_sameTeam	笑顔っていいね	stamina,40	33	staminaPlus_passive_sameTeam,staminaRecovery_changeTeamTimes_none	7		stamina,30	100,2
339	you	どうかな？このメガネ！	未体験HORIZON	SR	cool	sp	6960	2676	8211	spGaugeGainRate_probability_none	ほら、始めよう！	sp,7	30	techniquePlus_passive_sameAttribute,spSkillUp_spSkillTimes_none	3.2		technique,8.6	100,2
340	ayumu	おすそ分けを持ってきたんだ！	Say Good-Bye	SR	natural	guard	5175	7317	5355	damageReduction_probability_none	一緒に歩いて行こう	10,11	30	staminaPlus_passive_sameAttribute,damageReduction_changeTeamTimes_none	3.2		1,30	100,2
341	honoka	トップバッター	S.I.COLLECTION	UR	cool	guard	9009	8139	11917	staminaRecovery_probability_none	穂乃果☆オンステージ	stamina,32	33	staminaPlus_passive_sameAttribute,damageReduction_spSkillTimes_none	5.2		5,2.5	100,8
342	ai	カメラさん、こっちこっち！	S.I.COLLECTION	UR	natural	skill	10567	8853	9139	appealUp_probability_sameTeam	愛さんの本気	5,9	33	techniquePlus_passive_sameTeam,voltageGain_changeTeamOnce_none	7		appeal,100	100
343	hanamaru	ずらあああ……！	未体験HORIZON	SR	active	voltage	7140	4818	5889	appealUp_probability_sameAttribute	夢は叶えるもの	5,5.2	30	appealPlus_passive_sameAttribute,appealUp_acSuccess_none	3.2		5,3.8	100
344	dia	次は、わたくしですわね	S.I.COLLECTION	UR	elegant	sp	7670	6949	9347	spSkillUp_probability_none	視線を独り占めですわ	appeal,32	33	appealPlus_passive_myself,spGaugeGainRate_musicStart_none	9		appeal,2.7	100
345	nozomi	なんとかなったみたいやね	ユメノトビラ	SR	pure	voltage	5471	4141	5175	voltageGain_probability_none	この出会いを大切に	appeal,37	30	appealPlus_passive_myself,spSkillUp_acStart_none	7		appeal,2.6	100
346	shizuku	役者魂が震えたぎります！	やがてひとつの物語	SR	elegant	guard	4583	5916	4288	shieldGain_probability_none	あなたといる時だけは	stamina,27	30	staminaPlus_passive_sameAttribute,staminaRecovery_acSuccess_none	3.2		stamina,6.6	100
347	chika	やってもやっても終わらない	Afternoon Tea♡	UR	elegant	skill	11335	7557	10172	staminaRecoveryAndShieldGain_probability_none	優雅なひととき	technique,19,technique,19	33	techniquePlus_passive_myself,voltageUp_acSuccess_sameTeam	9		5,4.1	100
348	maki	当たり前のことでしょ	ユメノトビラ	SR	natural	skill	6603	4998	6246	spGaugeGainRate_probability_none	素敵ね	sp,7	30	appealPlus_passive_myself,voltageGain_spSkillTimes_none	7		appeal,7	100,10
349	kanata	いっけーーーー！！！	きらきら★ナイトパレード	UR	active	sp	10567	7425	10567	spSkillUp_probability_none	ご乗車ありがとうございます♡	appeal,32	33	appealPlus_passive_sameTeam,spGaugeGainPlus_acStartOnce_sameTeam	7		2.5	100
350	yoshiko	すごい、すごいわ！	きらきら★ナイトパレード	UR	pure	voltage	12208	7266	9592	appealUp_probability_sameAttribute	パレードマジック	5,7.2	33	appealPlus_passive_sameAttribute,criticalUp_acSuccess_sameAttribute	5.2		5,10	100
351	rin	ん～、おいしー！	ユメノトビラ	SR	smile	guard	5175	7317	5355	shieldGain_probability_none	星たちと一緒に踊ろう	stamina,27	30	staminaPlus_passive_sameTeam,staminaRecovery_acSuccess_none	5		stamina,6.6	100
352	maki	キラキラしてる……！	きらきら★ナイトパレード	UR	pure	skill	7908	7190	8866	spGaugeGainRate_probability_none	ハッピーメリーゴーランド	sp,8	33	techniquePlus_passive_everyone,criticalUp_spSkillTimes_everyone	4.2		3,7	100,10
353	mari	まだまだ行くわよ～	未体験HORIZON	SR	natural	guard	5028	4732	5028	staminaRecovery_probability_none	未来へじゃ～んぷ！	stamina,29	30	staminaPlus_passive_sameAttribute,damageReduction_changeTeamTimes_none	3.2		1,23	100,2
354	kasumi	どうですか、似合いますか？	Margaret	SR	smile	sp	5175	4732	4879	spGaugeGainUp_probability_everyone	好きになってくれますか？	5,4.2	30	techniquePlus_passive_myself,staminaRecovery_spSkill_none	7		technique,3	100
355	ayumu	……はい、私の傘に入って	運命の人	UR	cool	skill	11509	6532	13065	voltageGain_probability_none	ずっと、一緒だよ	appeal,37	33	appealPlus_passive_sameSchool,staminaRecovery_acStart_none	5.2		technique,7.5	100
356	shioriko	あなたから見て、どうですか？	翡翠色の残響	UR	smile	voltage	13375	5598	12130	voltageUp_probability_sameSchool	はじめましょうか	3,10	33	appealPlus_passive_sameSchool,voltageGain_acSuccess_none	5.2		appeal,10.5	100
357	honoka	ふふっ、こんな感じかなぁ～？	ユメノトビラ	SR	elegant	skill	6603	4104	7140	appealUp_probability_sameTeam	この瞬間を大切に	5,7	30	techniquePlus_passive_sameTeam,skillInvocationUp_acSuccess_sameTeam	5		5,7	100
358	rina	うん、上手にできました～	アナログハート	SR	cool	sp	7140	4461	6246	spGaugeGainUp_probability_sameAttribute	ココロはいつもオンライン	2,11.2	30	appealPlus_passive_myself,appealUp_spSkillTimes_everyone	7		5,4	100,4
359	kotori	ふふっ、どうかな？似合う？	サンタガールが街にやってくる	UR	active	voltage	12498	5521	11045	appealUp_probability_sameAttribute	いい子には特別プレゼントを♡	5,7.2	33	appealPlus_passive_sameAttribute,voltageGain_acSuccessOnce_none	5.2		appeal,100	100
360	setsuna	私にとって1番のプレゼント	サンタガールが街にやってくる	UR	smile	sp	10465	10172	8429	spGaugeGainRate_probability_none	ダイスキをあなたにも♪	sp,9	33	appealPlus_passive_myself,spGaugeGainRate_acStart_none	9		technique,1	100
361	ruby	ううう……	未体験HORIZON	SR	pure	guard	5355	7317	5175	damageReduction_probability_none	未来まで届くように	5,22	30	staminaPlus_passive_sameTeam,damageReduction_changeTeamTimes_none	5		5,8	100,2
362	you	やったーーー、勝ちーーー！	サンタガールが街にやってくる	UR	natural	guard	6711	9825	7429	damageReduction_probability_none	どんどん配りに行くよ！	5,26	33	staminaPlus_passive_myself,staminaRecovery_changeTeamOnce_none	9		stamina,60	100
363	hanayo	すっごくおいしそーーー！！	ユメノトビラ	SR	natural	voltage	6654	4288	3845	voltageUp_probability_sameAttribute	希望の星を追いかけて	5,4.2	30	appealPlus_passive_sameAttribute,voltageGain_acSuccessOnce_none	3.2		appeal,75	100
364	ai	毎年感動しちゃうよ	楽しいの天才	SR	smile	skill	4732	4141	5916	criticalRateUp_probability_sameTeam	愛さんハンパなーい！	3,12	30	techniquePlus_passive_myself,criticalPlus_musicStart_sameTeam	7		1.5	100
365	niko	私はいいのよ！	もこもこホワイトスノー	UR	natural	sp	11355	6103	11628	spSkillUp_probability_none	あなたと遊ぶのは楽しいわね	appeal,32	33	techniquePlusAndStaminaPlus_passive_sameTeam,staminaRecovery_spSkillTimes_none	7,3.5		technique,10	100,10
366	dia	ふふ……♪とても暖かいですね	未体験HORIZON	SR	cool	guard	5712	6069	6069	shieldGain_probability_none	飛べちゃいそうですわ！	stamina,27	30	staminaPlus_passive_sameAttribute,staminaRecovery_spSkillTimes_none	3.2		stamina,6.6	100,8
367	nozomi	うちらの楽しい夜に乾杯	魅惑のDevil	UR	cool	guard	8282	12718	8577	damageReduction_probability_none	全部お見通しよ♡	4,33	33	appealPlus_passive_sameTeam,staminaRecovery_changeTeamTimes_none	5		stamina,30	100,2
368	emma	次はデザートに行くよ〜♪	魅惑のDevil	UR	smile	sp	10754	7266	11045	spSkillUp_probability_none	どうしたの？顔が真っ赤だよ？	appeal,32	33	techniquePlus_passive_sameAttribute,spGaugeGainRate_musicStart_none	5.2		technique,3	100
369	yoshiko	ほんとに別世界の住人って感じ…	未体験HORIZON	SR	cool	voltage	6960	5175	5712	voltageUp_probability_sameAttribute	叶えてみせるわよ！	5,5.2	30	appealPlus_passive_sameAttribute,voltageGain_acSuccess_none	3.2		appeal,7.6	100
370	hanamaru	まるでライブ会場みたいずら	魅惑のDevil	UR	pure	skill	7670	7190	9107	skillInvocationUp_probability_sameTeam	みんなには内緒ずら♡	5,5	33	appealPlus_passive_sameAttribute,appealPlus_musicStart_sameTeam	5.2		2.5	100
371	umi	早く待ち合わせ場所に	ユメノトビラ	SR	active	skill	5028	4879	4879	voltageUp_probability_sameTeam	走り続けましょう！	5,4.4	30	techniquePlus_passive_sameTeam,voltageGain_changeTeam_none	5		technique,3	100
372	karin	さぁ、着いたわよ	FireBird	SR	active	voltage	5028	4879	4879	spSkillUp_probability_none	胸の中の熱い炎	appeal,22	30	techniquePlus_passive_myself,voltageGain_acSuccessOnce_none	7		appeal,75	100
373	eri	エガオ、エイエン、エリーチカ☆	センセーショナルディーバ	UR	active	skill	12648	7904	11066	shieldGain_probability_none	Force on Me	technique,40	33	appealPlus_passive_sameTeam,staminaRecovery_critical_none	7		technique,3	100
374	kanan	こんな日はのんびりしよ	Royal Knight	UR	elegant	guard	7711	15100	9315	staminaRecovery_probability_none	守ってあげる♪	stamina,40	33	staminaPlus_passive_sameTeam,damageReduction_changeTeamTimes_none	7		3,17	100,2
375	kasumi	どっちにしよっかなぁ〜	かすみん☆ユートピア	UR	elegant	voltage	13595	8221	9801	voltageGain_probability_none	世界一カワイイ空間なのです♡	appeal,42	33	appealPlus_passive_sameType,appealUp_acSuccess_sameType	5.2		5,4.1	100
376	riko	家族になってくれて、ありがとう	未体験HORIZON	SR	elegant	skill	5889	5175	6783	staminaRecovery_probability_none	もっと遠くまでいけそうなの！	technique,29	30	appealPlus_passive_sameAttribute,appealUp_acStart_sameAttribute	3.2		4,4	100
377	setsuna	ま、漫画、隠さなくちゃ	LIKE IT！ LOVE IT！	SR	pure	sp	6426	4104	7317	spGaugeGainRate_probability_none	ダイスキを届けます	sp,7	30	appealPlus_passive_sameTeam,spSkillUp_spSkillTimes_none	5		appeal,8.6	100,2
378	hanayo	どうか見守っていてください	色鮮やか☆新春	UR	cool	sp	11535	7985	10057	spSkillUp_probability_none	全部撮っちゃうよ〜いただきっ！	appeal,32	33	appealPlus_passive_sameTeam,spSkillUp_acSuccess_none	7		appeal,7.5	100
379	riko	ふふ、わかる？	色鮮やか☆新春	UR	smile	voltage	11832	6802	10943	voltageGain_probability_none	今年の抱負を書いてみよう♪	appeal,37	33	appealPlus_passive_sameAttribute,appealPlus_musicStart_sameAttribute	5.2		2	100
380	ai	愛さんに任せて♪	虹色Passion！	SR	pure	voltage	7262	5082	5807	voltageUp_probability_none	「楽しい」を届けるよ	5,5.2	30	appealPlus_passive_sameAttribute,appealUp_acSuccess_sameAttribute	3.2		5,3.8	100
381	kanata	大吉パワーを、半分こだよ〜！	色鮮やか☆新春	UR	pure	guard	5272	11505	7190	staminaRecovery_probability_none	みんな〜刀ちゃんに注目♪	stamina,28	33	staminaPlus_passive_everyone,skillInvocationUp_acStart_everyone	4.2		5,6	100
382	maki	ごくっ……じゃあ、いくわよ！	KiRa-KiRa Sensation!	SR	elegant	sp	5583	4375	5130	spSkillUp_probability_none	光の中で踊ろう	appeal,22	30	appealPlus_passive_sameTeam,shieldGainValue_spSkill_none	5		100	100
383	hanamaru	お姫様みたいずら〜っ	MIRACLE_WAVE	SR	pure	guard	4678	6038	4375	staminaRecovery_probability_none	奇跡を起こすずら〜！	stamina,29	30	staminaPlus_passive_sameTeam,staminaRecovery_stamina_none	5		stamina,20	50,100
384	ayumu	休んでないとダメだよ！	ミスティック・フェアリー	UR	pure	voltage	12498	7266	9302	voltageGainAndAppealUp_probability_sameTeam	ずっと覚めない夢を見せてあげる	appeal,23,5,5.4	33	appealPlus_passive_sameTeam,voltageGain_acSuccess_none	7		appeal,10.5	100
385	dia	温かい……甘くて美味しいですわ	MIRACLE_WAVE	SR	active	sp	6715	5990	5446	spGaugeGainRate_probability_none	一緒ならできますわ	sp,7	30	techniquePlus_passive_sameAttribute,spGaugeGainUp_acSuccessOnce_sameAttribute	3.2		30,8	100
386	umi	全力できてください！	モーモー♡ファームデイズ	UR	cool	voltage	12423	9168	7985	voltageGain_probability_none	気に入ってもらえたでしょうか…	appeal,37	33	appealPlus_passive_sameSchool,appealUp_acSuccess_sameSchool	5.2		5,4	100
387	chika	すっごい伸びるね、このおもち！	MIRACLE WAVE	SR	smile	skill	6354	5263	6535	voltageUp_probability_sameTeam	努力の結実	5,5.4	30	appealPlus_passive_sameTeam,skillInvocationUp_acSuccess_sameTeam	5		5,7	100
388	karin	こんな感じで	モーモー♡ファームデイズ	UR	active	skill	11045	8720	9302	voltageUp_probability_sameAttribute	いい子にしてなさいね♪	5,7.2	33	appealPlus_passive_sameAttribute,criticalRateUp_acSuccess_sameAttribute	5.2		5,10	100
389	kanan	いつでもオッケーだよ！	モーモー♡ファームデイズ	UR	pure	sp	8078	7588	8812	shieldGain_probability_none	みんな〜あつまれ♡	technique,28	33	techniquePlus_passive_sameAttribute,spGaugeGainRate_musicStart_none	5.2		appeal,2.7	100
390	honoka	衣装が着れなくなっているなんて	KiRa-KiRa Sensation!	SR	smile	guard	3923	6640	4528	damageReduction_probability_none	おんなじ夢を目指して	5,20	30	staminaPlus_passive_sameAttribute,staminaRecovery_acFailed_none	3.2		stamina,10	100
391	rina	先生を呼んできた	虹色Passion！	SR	elegant	voltage	6640	3774	4678	appealUp_probability_everyone	つながるエモーション	5,3.2	30	techniquePlus_passive_myself,appealUp_acSuccess_everyone	7		5,3.5	100
392	niko	うるさいわね……ふわぁ〜	Little Venus	UR	pure	voltage	13493	7388	11244	voltageUp_probability_sameAttribute	Like a Venus	5,8.2	33	appealPlus_passive_sameAttribute,voltageGain_changeTeam_none	5.2		appeal,3	100
393	you	む〜、悔しい！	宴の艶めき	UR	smile	skill	10923	8352	12852	staminaRecovery_probability_none	舞い降りた天女	technique,40	33	appealPlus_passive_sameTeam,appealPlus_musicStart_sameTeam	7		2.5	100
394	rin	うう〜〜すっごいかわいいにゃー	KiRa-KiRa Sensation!	SR	elegant	sp	6898	5082	6171	spSkillUp_probability_none	みんなでひとつになったね	appeal,22	30	appealPlus_passive_myself,spGaugeGainUp_changeTeamOnce_sameAttribute	7		30,8	100
395	shizuku	運命的な出会い	虹色Passion！	SR	active	skill	6715	4174	7262	appealUp_probability_sameTeam	本当の自分を見つけた気がします	5,37	30	appealPlus_passive_sameTeam,staminaRecovery_acSuccess_none	5		technique,6.6	100
396	honoka	はい、どうぞ	スイート♡ショコラ	UR	natural	sp	11240	7099	11240	spGaugeGainRate_probability_none	ほんのり甘い愛情	sp,9	33	techniquePlus_passive_sameAttribute,spSkillUp_acSuccess_none	5.2		appeal,7.5	100
397	ayumu	いつも私のことを感じてほしいな	虹色Passion！	SR	smile	voltage	7262	5446	5446	voltageUp_probability_sameAttribute	勇気が湧いてきたよ！	5,5.2	30	appealPlus_passive_sameAttribute,voltagePlus_musicStart_sameAttribute	3.2		1	100
398	mari	最高にラヴリーな毎日を一緒に	スイート♡ショコラ	UR	active	guard	7099	13015	9465	damageReduction_probability_none	大切な人のために	5,27	33	staminaPlus_passive_sameAttribute,shieldGain_acStart_none	5.2		stamina,3.2	100
399	shizuku	チョコに乗せて伝えたかったから	スイート♡ショコラ	UR	elegant	skill	8148	7908	7908	voltageUp_probability_sameAttribute	受け取ってください♡	5,6.2	33	staminaPlus_passive_sameAttribute,voltageUp_acSuccess_sameAttribute	5.2		5,3.9	100
400	ruby	大好きな人にチョコをあげるんだ	MIRACLE WAVE	SR	natural	voltage	6338	4225	4528	criticalRateUp_probability_sameAttribute	奇跡を作るんだぁ！	3,10	30	appealPlus_passive_myself,voltageGain_acSuccess_none	7		appeal,7.5	100
401	niko	宇宙で一番かわいいチョコ	KiRa-KiRa Sensation!	SR	active	sp	5583	3774	5735	spSkillUp_probability_none	夢を夢で終わらせないわ！	technique,22	30	techniquePlus_passive_myself,spSkillUp_acStart_none	7		appeal,2.6	100
